ancestry,cancer_type,gene,cancer_carriers,cancer_n,control_carriers,control_n,cancer_freq_pct,control_freq_pct,enrichment,p_value,q_value,significant
White,Prostate,RAD51C,5,6035,6,15942,0.08285004142502071,0.03763643206624012,2.2,0.1871498758412905,0.6194254042790539,False
White,Prostate,RAD51D,1,6035,5,15942,0.016570008285004142,0.03136369338853343,0.53,1.0,1.0,False
White,Prostate,CDH1,1,6035,2,15942,0.016570008285004142,0.012545477355413375,1.32,1.0,1.0,False
White,Stomach,ATM,5,252,45,15942,1.984126984126984,0.2822732404968009,7.03,0.0010495432842031569,0.016389022053326218,True
White,Stomach,BARD1,0,252,3,15942,0.0,0.01881821603312006,0.0,1.0,1.0,False
White,Stomach,BRCA1,1,252,29,15942,0.3968253968253968,0.1819094216534939,2.18,0.37558192988062317,0.9451627904847086,False
White,Stomach,BRCA2,5,252,31,15942,1.984126984126984,0.1944548990089073,10.2,0.0002228784524652646,0.004847606341119505,True
White,Stomach,CHEK2,0,252,12,15942,0.0,0.07527286413248024,0.0,1.0,1.0,False
White,Stomach,MUTYH,3,252,166,15942,1.1904761904761905,1.04127462049931,1.14,0.7487223736518144,1.0,False
White,Stomach,NF1,1,252,4,15942,0.3968253968253968,0.02509095471082675,15.82,0.07543146535440186,0.34302074812020283,False
White,Stomach,PALB2,1,252,13,15942,0.3968253968253968,0.08154560281018693,4.87,0.19720847458708984,0.6456987151803103,False
White,Stomach,RET,0,252,7,15942,0.0,0.043909170743946804,0.0,1.0,1.0,False
White,Stomach,TP53,1,252,5,15942,0.3968253968253968,0.03136369338853343,12.65,0.0898234148714005,0.3825346829138665,False
White,Stomach,APC,1,252,4,15942,0.3968253968253968,0.02509095471082675,15.82,0.07543146535440186,0.34302074812020283,False
White,Stomach,MLH1,0,252,4,15942,0.0,0.02509095471082675,0.0,1.0,1.0,False
White,Stomach,MSH2,3,252,1,15942,1.1904761904761905,0.006272738677706688,189.79,1.4724954798859637e-05,0.00044837487362527594,True
White,Stomach,MSH6,0,252,22,15942,0.0,0.1380002509095471,0.0,1.0,1.0,False
White,Stomach,PMS2,1,252,16,15942,0.3968253968253968,0.100363818843307,3.95,0.23413945870178546,0.7129546517469367,False
White,Stomach,FH,0,252,1,15942,0.0,0.006272738677706688,0.0,1.0,1.0,False
White,Stomach,FLCN,0,252,1,15942,0.0,0.006272738677706688,0.0,1.0,1.0,False
White,Stomach,CDKN2A,0,252,2,15942,0.0,0.012545477355413375,0.0,1.0,1.0,False
White,Stomach,MITF,3,252,53,15942,1.1904761904761905,0.3324551499184544,3.58,0.056512211461297916,0.2867994731660869,False
White,Stomach,RAD51C,0,252,6,15942,0.0,0.03763643206624012,0.0,1.0,1.0,False
White,Stomach,RAD51D,0,252,5,15942,0.0,0.03136369338853343,0.0,1.0,1.0,False
White,Stomach,CDH1,4,252,2,15942,1.5873015873015872,0.012545477355413375,126.52,8.381889014233611e-07,3.403046939778846e-05,True
Black/AA,Breast,ATM,8,1413,9,4751,0.5661712668082095,0.18943380340980845,2.99,0.036338652332757695,0.20682466608083586,False
Black/AA,Breast,BARD1,4,1413,1,4751,0.28308563340410475,0.021048200378867607,13.45,0.011243311646407352,0.09481416129440164,False
Black/AA,Breast,BRCA1,15,1413,5,4751,1.0615711252653928,0.10524100189433805,10.09,1.1226410609134714e-06,4.2730525381019e-05,True
Black/AA,Breast,BRCA2,25,1413,4,4751,1.7692852087756548,0.08419280151547043,21.01,7.681407722224387e-13,9.355954605669303e-11,True
Black/AA,Breast,CHEK2,1,1413,3,4751,0.07077140835102619,0.06314460113660282,1.12,1.0,1.0,False
Black/AA,Breast,MUTYH,2,1413,12,4751,0.14154281670205238,0.2525784045464113,0.56,0.7496493726661602,1.0,False
Black/AA,Breast,NF1,4,1413,0,4751,0.28308563340410475,0.0,inf,0.0027522969218673225,0.03352297650834399,True
Black/AA,Breast,PALB2,10,1413,10,4751,0.7077140835102618,0.2104820037886761,3.36,0.007270217332268237,0.06918066180236494,False
Black/AA,Breast,RET,2,1413,0,4751,0.14154281670205238,0.0,inf,0.052519678729998145,0.2704436206521137,False
Black/AA,Breast,TP53,2,1413,1,4751,0.14154281670205238,0.021048200378867607,6.72,0.13350669386995956,0.49576571077320347,False
Black/AA,Breast,MSH2,1,1413,1,4751,0.07077140835102619,0.021048200378867607,3.36,0.40594884820056637,1.0,False
Black/AA,Breast,MSH6,0,1413,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Breast,PMS2,0,1413,5,4751,0.0,0.10524100189433805,0.0,0.5953353447067136,1.0,False
Black/AA,Breast,MITF,4,1413,5,4751,0.28308563340410475,0.10524100189433805,2.69,0.12898512822901645,0.48488853760167294,False
Black/AA,Breast,RAD51C,1,1413,2,4751,0.07077140835102619,0.042096400757735214,1.68,0.5421699253658698,1.0,False
Black/AA,Breast,RAD51D,2,1413,0,4751,0.14154281670205238,0.0,inf,0.052519678729998145,0.2704436206521137,False
Black/AA,Colorectal,ATM,4,460,9,4751,0.8695652173913043,0.18943380340980845,4.59,0.02250218498896515,0.14895468106825843,False
Black/AA,Colorectal,BARD1,0,460,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Colorectal,BRCA1,2,460,5,4751,0.43478260869565216,0.10524100189433805,4.13,0.12132623248596607,0.4764090321072007,False
Black/AA,Colorectal,BRCA2,0,460,4,4751,0.0,0.08419280151547043,0.0,1.0,1.0,False
Black/AA,Colorectal,CHEK2,0,460,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Colorectal,MUTYH,3,460,12,4751,0.6521739130434783,0.2525784045464113,2.58,0.1405431013333094,0.5125194533651822,False
Black/AA,Colorectal,NF1,2,460,0,4751,0.43478260869565216,0.0,inf,0.007776993227452189,0.07176043750785428,False
Black/AA,Colorectal,PALB2,2,460,10,4751,0.43478260869565216,0.2104820037886761,2.07,0.28681350748406326,0.7841950853302792,False
Black/AA,Colorectal,TP53,0,460,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Colorectal,MLH1,4,460,0,4751,0.8695652173913043,0.0,inf,6.0002323185216916e-05,0.0014616565927918841,True
Black/AA,Colorectal,MSH2,2,460,1,4751,0.43478260869565216,0.021048200378867607,20.66,0.02196339937973683,0.14895468106825843,False
Black/AA,Colorectal,MSH6,3,460,3,4751,0.6521739130434783,0.06314460113660282,10.33,0.011160274016330395,0.09481416129440164,False
Black/AA,Colorectal,PMS2,3,460,5,4751,0.6521739130434783,0.10524100189433805,6.2,0.027333471962017963,0.1728783979529661,False
Black/AA,Colorectal,VHL,1,460,0,4751,0.21739130434782608,0.0,inf,0.08827480330071003,0.3825346829138665,False
Black/AA,Colorectal,MITF,0,460,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Colorectal,RAD51C,0,460,2,4751,0.0,0.042096400757735214,0.0,1.0,1.0,False
Black/AA,Kidney,ATM,1,326,9,4751,0.3067484662576687,0.18943380340980845,1.62,0.4853473704163115,1.0,False
Black/AA,Kidney,BARD1,0,326,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Kidney,BRCA1,0,326,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Kidney,BRCA2,1,326,4,4751,0.3067484662576687,0.08419280151547043,3.64,0.2824856305005519,0.7841950853302792,False
Black/AA,Kidney,CHEK2,0,326,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Kidney,MUTYH,4,326,12,4751,1.2269938650306749,0.2525784045464113,4.86,0.016395400202831954,0.1263898572598058,False
Black/AA,Kidney,PALB2,1,326,10,4751,0.3067484662576687,0.2104820037886761,1.46,0.5184590256845734,1.0,False
Black/AA,Kidney,TP53,0,326,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Kidney,MSH2,1,326,1,4751,0.3067484662576687,0.021048200378867607,14.57,0.12431106274639268,0.47914833678831104,False
Black/AA,Kidney,MSH6,0,326,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Kidney,PMS2,1,326,5,4751,0.3067484662576687,0.10524100189433805,2.91,0.3286034704959818,0.8738843385679168,False
Black/AA,Kidney,FH,1,326,0,4751,0.3067484662576687,0.0,inf,0.06421114831593461,0.30550460409690766,False
Black/AA,Kidney,FLCN,1,326,0,4751,0.3067484662576687,0.0,inf,0.06421114831593461,0.30550460409690766,False
Black/AA,Kidney,VHL,4,326,0,4751,1.2269938650306749,0.0,inf,1.6708336271764574e-05,0.0004845417518811727,True
Black/AA,Kidney,MITF,0,326,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Kidney,RAD51C,0,326,2,4751,0.0,0.042096400757735214,0.0,1.0,1.0,False
Black/AA,Lung,ATM,4,379,9,4751,1.0554089709762533,0.18943380340980845,5.57,0.012266656696589391,0.10095126930030998,False
Black/AA,Lung,BARD1,0,379,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Lung,BRCA1,0,379,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Lung,BRCA2,3,379,4,4751,0.79155672823219,0.08419280151547043,9.4,0.011187538441316114,0.09481416129440164,False
Black/AA,Lung,CHEK2,1,379,3,4751,0.2638522427440633,0.06314460113660282,4.18,0.2644196455481177,0.7560167330460267,False
Black/AA,Lung,MUTYH,2,379,12,4751,0.5277044854881267,0.2525784045464113,2.09,0.2771581629058847,0.7841950853302792,False
Black/AA,Lung,PALB2,0,379,10,4751,0.0,0.2104820037886761,0.0,1.0,1.0,False
Black/AA,Lung,RET,1,379,0,4751,0.2638522427440633,0.0,inf,0.07387914230019493,0.34302074812020283,False
Black/AA,Lung,TP53,0,379,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Lung,MSH2,0,379,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Lung,MSH6,0,379,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Lung,PMS2,0,379,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Lung,MITF,0,379,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Lung,RAD51C,0,379,2,4751,0.0,0.042096400757735214,0.0,1.0,1.0,False
Black/AA,Melanoma,ATM,0,37,9,4751,0.0,0.18943380340980845,0.0,1.0,1.0,False
Black/AA,Melanoma,BARD1,0,37,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Melanoma,BRCA1,0,37,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Melanoma,BRCA2,0,37,4,4751,0.0,0.08419280151547043,0.0,1.0,1.0,False
Black/AA,Melanoma,CHEK2,0,37,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Melanoma,MUTYH,0,37,12,4751,0.0,0.2525784045464113,0.0,1.0,1.0,False
Black/AA,Melanoma,NF1,1,37,0,4751,2.7027027027027026,0.0,inf,0.007727652464494569,0.07176043750785428,False
Black/AA,Melanoma,PALB2,0,37,10,4751,0.0,0.2104820037886761,0.0,1.0,1.0,False
Black/AA,Melanoma,TP53,0,37,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Melanoma,MSH2,0,37,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Melanoma,MSH6,0,37,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Melanoma,PMS2,0,37,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Melanoma,MITF,0,37,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Melanoma,RAD51C,0,37,2,4751,0.0,0.042096400757735214,0.0,1.0,1.0,False
Black/AA,Ovarian,ATM,0,143,9,4751,0.0,0.18943380340980845,0.0,1.0,1.0,False
Black/AA,Ovarian,BARD1,0,143,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Ovarian,BRCA1,2,143,5,4751,1.3986013986013985,0.10524100189433805,13.29,0.0161685044529274,0.1262387078440101,False
Black/AA,Ovarian,BRCA2,3,143,4,4751,2.097902097902098,0.08419280151547043,24.92,0.0007844417047140629,0.012911486437050387,True
Black/AA,Ovarian,CHEK2,1,143,3,4751,0.6993006993006993,0.06314460113660282,11.07,0.11188699849933433,0.45426121390729735,False
Black/AA,Ovarian,MUTYH,0,143,12,4751,0.0,0.2525784045464113,0.0,1.0,1.0,False
Black/AA,Ovarian,PALB2,1,143,10,4751,0.6993006993006993,0.2104820037886761,3.32,0.27858594096862943,0.7841950853302792,False
Black/AA,Ovarian,TP53,1,143,1,4751,0.6993006993006993,0.021048200378867607,33.22,0.05759092557852885,0.2898584601431741,False
Black/AA,Ovarian,MSH2,0,143,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Ovarian,MSH6,0,143,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Ovarian,PMS2,0,143,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Ovarian,MITF,0,143,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Ovarian,RAD51C,1,143,2,4751,0.6993006993006993,0.042096400757735214,16.61,0.08513886050131513,0.3730184607575605,False
Black/AA,Pancreatic,ATM,2,125,9,4751,1.6,0.18943380340980845,8.45,0.030822964386124474,0.18411505571391557,False
Black/AA,Pancreatic,BARD1,0,125,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Pancreatic,BRCA1,0,125,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Pancreatic,BRCA2,1,125,4,4751,0.8,0.08419280151547043,9.5,0.12182065374894221,0.4764090321072007,False
Black/AA,Pancreatic,CHEK2,0,125,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Pancreatic,MUTYH,0,125,12,4751,0.0,0.2525784045464113,0.0,1.0,1.0,False
Black/AA,Pancreatic,PALB2,1,125,10,4751,0.8,0.2104820037886761,3.8,0.2487134849827691,0.7424829036985607,False
Black/AA,Pancreatic,TP53,0,125,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Pancreatic,APC,1,125,0,4751,0.8,0.0,inf,0.025635767022149304,0.16608704379243538,False
Black/AA,Pancreatic,MSH2,0,125,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Pancreatic,MSH6,0,125,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Pancreatic,PMS2,0,125,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Pancreatic,VHL,1,125,0,4751,0.8,0.0,inf,0.025635767022149304,0.16608704379243538,False
Black/AA,Pancreatic,MITF,1,125,5,4751,0.8,0.10524100189433805,7.6,0.1443565638867747,0.5232925440895583,False
Black/AA,Pancreatic,RAD51C,0,125,2,4751,0.0,0.042096400757735214,0.0,1.0,1.0,False
Black/AA,Prostate,ATM,7,1199,9,4751,0.5838198498748958,0.18943380340980845,3.08,0.027535639739634996,0.1728783979529661,False
Black/AA,Prostate,BARD1,0,1199,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Prostate,BRCA1,2,1199,5,4751,0.16680567139282734,0.10524100189433805,1.58,0.634261810201858,1.0,False
Black/AA,Prostate,BRCA2,5,1199,4,4751,0.4170141784820684,0.08419280151547043,4.95,0.020128345389025016,0.1404235181753513,False
Black/AA,Prostate,CHEK2,1,1199,3,4751,0.08340283569641367,0.06314460113660282,1.32,1.0,1.0,False
Black/AA,Prostate,MUTYH,5,1199,12,4751,0.4170141784820684,0.2525784045464113,1.65,0.3617214861605215,0.9352922070902772,False
Black/AA,Prostate,NF1,2,1199,0,4751,0.16680567139282734,0.0,inf,0.04058028254166013,0.22466720061700926,False
Black/AA,Prostate,PALB2,0,1199,10,4751,0.0,0.2104820037886761,0.0,0.22853581220749342,0.706488881392708,False
Black/AA,Prostate,TP53,0,1199,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Prostate,MSH2,1,1199,1,4751,0.08340283569641367,0.021048200378867607,3.96,0.36244492754237345,0.9352922070902772,False
Black/AA,Prostate,MSH6,1,1199,3,4751,0.08340283569641367,0.06314460113660282,1.32,1.0,1.0,False
Black/AA,Prostate,PMS2,1,1199,5,4751,0.08340283569641367,0.10524100189433805,0.79,1.0,1.0,False
Black/AA,Prostate,VHL,1,1199,0,4751,0.08340283569641367,0.0,inf,0.20151260504201682,0.6549380541617359,False
Black/AA,Prostate,MITF,2,1199,5,4751,0.16680567139282734,0.10524100189433805,1.58,0.634261810201858,1.0,False
Black/AA,Prostate,RAD51C,1,1199,2,4751,0.08340283569641367,0.042096400757735214,1.98,0.49096351057476995,1.0,False
Black/AA,Stomach,ATM,0,91,9,4751,0.0,0.18943380340980845,0.0,1.0,1.0,False
Black/AA,Stomach,BARD1,0,91,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Stomach,BRCA1,0,91,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Stomach,BRCA2,1,91,4,4751,1.098901098901099,0.08419280151547043,13.05,0.09053909223663209,0.38290491091742324,False
Black/AA,Stomach,CHEK2,0,91,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Stomach,MUTYH,0,91,12,4751,0.0,0.2525784045464113,0.0,1.0,1.0,False
Black/AA,Stomach,PALB2,0,91,10,4751,0.0,0.2104820037886761,0.0,1.0,1.0,False
Black/AA,Stomach,TP53,0,91,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Stomach,MLH1,2,91,0,4751,2.197802197802198,0.0,inf,0.00034940091182119264,0.00709283850997021,True
Black/AA,Stomach,MSH2,0,91,1,4751,0.0,0.021048200378867607,0.0,1.0,1.0,False
Black/AA,Stomach,MSH6,0,91,3,4751,0.0,0.06314460113660282,0.0,1.0,1.0,False
Black/AA,Stomach,PMS2,0,91,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Stomach,MITF,0,91,5,4751,0.0,0.10524100189433805,0.0,1.0,1.0,False
Black/AA,Stomach,RAD51C,0,91,2,4751,0.0,0.042096400757735214,0.0,1.0,1.0,False
Hispanic/Latino,Breast,ATM,10,1428,13,5577,0.700280112044818,0.2331002331002331,3.0,0.015370656635634118,0.12316749856712077,False
Hispanic/Latino,Breast,BARD1,1,1428,2,5577,0.0700280112044818,0.03586157432311279,1.95,0.49542017950870143,1.0,False
Hispanic/Latino,Breast,BRCA1,18,1428,6,5577,1.2605042016806722,0.10758472296933834,11.72,1.2808633166815292e-08,7.800457598590512e-07,True
Hispanic/Latino,Breast,BRCA2,24,1428,15,5577,1.680672268907563,0.26896180742334586,6.25,2.3032617173982317e-08,1.1713137971052134e-06,True
Hispanic/Latino,Breast,CHEK2,4,1428,8,5577,0.2801120448179272,0.14344629729245115,1.95,0.28031818100409345,0.7841950853302792,False
Hispanic/Latino,Breast,MUTYH,16,1428,56,5577,1.1204481792717087,1.0041240810471581,1.12,0.6609017740311021,1.0,False
Hispanic/Latino,Breast,NF1,3,1428,2,5577,0.21008403361344538,0.03586157432311279,5.86,0.060856140671746606,0.30131211113084294,False
Hispanic/Latino,Breast,PALB2,9,1428,5,5577,0.6302521008403361,0.08965393580778196,7.03,0.0004375794550576739,0.008596318971939465,True
Hispanic/Latino,Breast,PTEN,0,1428,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Breast,RET,0,1428,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Breast,TP53,2,1428,2,5577,0.1400560224089636,0.03586157432311279,3.91,0.1867055335525857,0.6194254042790539,False
Hispanic/Latino,Breast,APC,0,1428,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Breast,MLH1,1,1428,1,5577,0.0700280112044818,0.017930787161556393,3.91,0.36617533939003355,0.9409315683060355,False
Hispanic/Latino,Breast,MSH6,1,1428,6,5577,0.0700280112044818,0.10758472296933834,0.65,1.0,1.0,False
Hispanic/Latino,Breast,PMS2,1,1428,2,5577,0.0700280112044818,0.03586157432311279,1.95,0.49542017950870143,1.0,False
Hispanic/Latino,Breast,FLCN,2,1428,2,5577,0.1400560224089636,0.03586157432311279,3.91,0.1867055335525857,0.6194254042790539,False
Hispanic/Latino,Breast,VHL,0,1428,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Breast,CDKN2A,0,1428,5,5577,0.0,0.08965393580778196,0.0,0.5903500841405063,1.0,False
Hispanic/Latino,Breast,MITF,2,1428,7,5577,0.1400560224089636,0.12551551013089476,1.12,1.0,1.0,False
Hispanic/Latino,Breast,RAD51C,2,1428,1,5577,0.1400560224089636,0.017930787161556393,7.81,0.10768565915269739,0.44013802969122623,False
Hispanic/Latino,Breast,RAD51D,2,1428,5,5577,0.1400560224089636,0.08965393580778196,1.56,0.6364978173280358,1.0,False
Hispanic/Latino,Breast,CDH1,0,1428,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,ATM,1,483,13,5577,0.2070393374741201,0.2331002331002331,0.89,1.0,1.0,False
Hispanic/Latino,Colorectal,BARD1,2,483,2,5577,0.4140786749482402,0.03586157432311279,11.55,0.034135015101016714,0.1998867711203767,False
Hispanic/Latino,Colorectal,BRCA1,0,483,6,5577,0.0,0.10758472296933834,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,BRCA2,1,483,15,5577,0.2070393374741201,0.26896180742334586,0.77,1.0,1.0,False
Hispanic/Latino,Colorectal,CHEK2,0,483,8,5577,0.0,0.14344629729245115,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,MUTYH,10,483,56,5577,2.070393374741201,1.0041240810471581,2.06,0.03880929394540655,0.21683357809864762,False
Hispanic/Latino,Colorectal,NF1,0,483,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,PALB2,1,483,5,5577,0.2070393374741201,0.08965393580778196,2.31,0.39259975439235956,0.975890818061008,False
Hispanic/Latino,Colorectal,PTEN,0,483,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,RET,1,483,1,5577,0.2070393374741201,0.017930787161556393,11.55,0.1530654831451127,0.5451279487448751,False
Hispanic/Latino,Colorectal,TP53,0,483,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,APC,5,483,1,5577,1.0351966873706004,0.017930787161556393,57.73,1.768753860813787e-05,0.000489623227834362,True
Hispanic/Latino,Colorectal,MLH1,7,483,1,5577,1.4492753623188406,0.017930787161556393,80.83,1.4621376028133862e-07,6.8495523085642474e-06,True
Hispanic/Latino,Colorectal,MSH2,2,483,0,5577,0.4140786749482402,0.0,inf,0.006340457448946744,0.06330063256407487,False
Hispanic/Latino,Colorectal,MSH6,3,483,6,5577,0.6211180124223602,0.10758472296933834,5.77,0.029394120569912467,0.1799857631242951,False
Hispanic/Latino,Colorectal,PMS2,0,483,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,FLCN,0,483,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,VHL,0,483,2,5577,0.0,0.03586157432311279,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,CDKN2A,0,483,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,MITF,0,483,7,5577,0.0,0.12551551013089476,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,RAD51C,0,483,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,RAD51D,0,483,5,5577,0.0,0.08965393580778196,0.0,1.0,1.0,False
Hispanic/Latino,Colorectal,CDH1,0,483,1,5577,0.0,0.017930787161556393,0.0,1.0,1.0,False
